cuisine,city,device,user_segment,promo,fav_ingredient,spice_level,day_of_week,price_bucket
chinese,city_15,ios,student,promo_5,sesame,mild,Wed,mid
italian,city_11,tablet,new,promo_7,tomato,none,Thu,mid
chinese,city_5,android,family,promo_4,miso,medium,Wed,mid
american,city_1,android,vip,promo_1,tomato,medium,Mon,mid
american,city_7,web,student,promo_3,lemon,hot,Mon,high
japanese,city_5,ios,family,promo_8,garlic,none,Wed,high
indian,city_3,web,new,promo_5,onion,hot,Sun,mid
italian,city_6,android,family,promo_6,oregano,mild,Sun,mid
chinese,city_6,ios,returning,promo_1,sesame,medium,Tue,very_high
mediterranean,city_10,web,new,promo_2,yogurt,none,Sat,mid
mexican,city_2,web,new,promo_8,chili,medium,Mon,low
american,city_11,ios,vip,promo_4,lemon,medium,Sun,low
mediterranean,city_2,web,returning,promo_1,basil,none,Wed,high
chinese,city_17,web,vip,promo_4,miso,none,Sun,mid
indian,city_19,android,family,none,cumin,hot,Mon,mid
vietnamese,city_7,android,budget,promo_1,fish_sauce,hot,Mon,mid
mexican,city_8,android,family,promo_5,cilantro,hot,Thu,high
japanese,city_7,web,family,promo_8,ginger,extra_hot,Thu,mid
chinese,city_5,web,new,none,garlic,hot,Wed,high
thai,city_15,ios,student,promo_5,cilantro,hot,Sun,mid
chinese,city_11,ios,student,promo_3,ginger,medium,Tue,high
chinese,city_4,ios,new,promo_1,miso,hot,Tue,mid
thai,city_8,android,family,promo_3,cilantro,medium,Wed,mid
chinese,city_10,web,budget,promo_2,garlic,hot,Thu,high
mexican,city_16,web,returning,promo_8,onion,mild,Fri,low
american,city_17,web,returning,promo_2,onion,medium,Wed,mid
thai,city_17,ios,vip,promo_1,basil,medium,Sat,low
chinese,city_11,web,vip,promo_3,miso,mild,Sat,high
italian,city_16,web,student,promo_8,basil,medium,Fri,mid
chinese,city_5,android,family,promo_3,sesame,hot,Mon,high
mediterranean,city_10,desktop_app,returning,none,yogurt,mild,Thu,mid
mexican,city_10,desktop_app,returning,promo_2,onion,hot,Mon,mid
vietnamese,city_12,ios,new,promo_2,garlic,medium,Thu,low
vietnamese,city_4,web,budget,promo_2,basil,hot,Thu,mid
mexican,city_7,desktop_app,family,promo_7,lemon,mild,Wed,mid
chinese,city_14,web,student,none,miso,medium,Mon,mid
vietnamese,city_18,ios,budget,promo_3,fish_sauce,mild,Mon,mid
chinese,city_16,ios,returning,none,soy,extra_hot,Fri,mid
chinese,city_20,android,student,promo_2,sesame,medium,Tue,very_high
korean,city_3,web,family,promo_5,miso,mild,Mon,high
indian,city_18,desktop_app,family,promo_2,yogurt,medium,Sat,mid
chinese,city_16,android,new,promo_8,miso,extra_hot,Tue,high
vietnamese,city_5,android,returning,promo_6,basil,hot,Fri,low
japanese,city_3,web,new,promo_7,miso,none,Mon,very_high
thai,city_17,android,budget,promo_4,lemon,mild,Fri,mid
chinese,city_10,web,budget,promo_3,sesame,hot,Wed,very_high
italian,city_4,web,new,promo_1,yogurt,mild,Wed,high
japanese,city_18,ios,family,promo_3,sesame,none,Mon,mid
indian,city_4,tablet,vip,promo_6,cumin,hot,Tue,high
korean,city_6,ios,student,promo_2,sesame,extra_hot,Fri,mid
thai,city_20,web,budget,promo_7,cilantro,hot,Thu,low
chinese,city_1,ios,new,promo_7,sesame,extra_hot,Sun,mid
mexican,city_15,android,student,promo_8,lemon,medium,Thu,mid
mediterranean,city_1,ios,family,promo_4,tomato,none,Thu,high
indian,city_3,web,student,promo_1,yogurt,hot,Mon,mid
mexican,city_10,android,budget,promo_7,cilantro,mild,Fri,low
indian,city_2,android,budget,promo_7,turmeric,medium,Tue,mid
american,city_15,android,vip,promo_2,cheese,medium,Sun,mid
american,city_18,android,new,promo_2,garlic,none,Fri,low
vietnamese,city_8,android,student,promo_7,garlic,medium,Sat,high
thai,city_4,ios,student,promo_2,garlic,medium,Sun,low
american,city_2,android,family,promo_6,cheese,none,Tue,mid
vietnamese,city_5,web,family,promo_3,fish_sauce,hot,Sun,high
mexican,city_4,desktop_app,new,promo_5,tomato,medium,Sun,low
mexican,city_2,ios,budget,none,lemon,hot,Thu,mid
indian,city_19,tablet,budget,promo_8,turmeric,medium,Wed,high
italian,city_7,ios,budget,promo_7,lemon,none,Wed,high
mexican,city_8,android,vip,promo_5,lemon,medium,Wed,low
mexican,city_13,desktop_app,student,promo_3,tomato,mild,Sat,high
japanese,city_8,web,student,promo_7,sesame,none,Wed,high
american,city_1,ios,returning,promo_5,garlic,none,Fri,low
thai,city_19,android,family,promo_6,cilantro,medium,Sat,low
korean,city_5,android,family,promo_7,ginger,mild,Mon,mid
indian,city_4,ios,budget,promo_7,mint,medium,Tue,mid
american,city_7,ios,budget,promo_2,garlic,hot,Mon,mid
indian,city_4,web,family,promo_3,turmeric,hot,Thu,high
american,city_9,web,budget,promo_5,tomato,mild,Tue,low
italian,city_10,desktop_app,student,none,tomato,medium,Tue,mid
chinese,city_18,web,student,promo_6,soy,hot,Sat,high
italian,city_1,desktop_app,budget,promo_5,yogurt,none,Fri,high
mexican,city_9,tablet,returning,promo_3,lemon,medium,Mon,high
american,city_7,web,new,promo_3,garlic,none,Sat,mid
italian,city_19,desktop_app,returning,promo_1,oregano,none,Thu,mid
american,city_13,android,vip,promo_1,garlic,none,Sun,mid
thai,city_4,web,vip,none,basil,mild,Wed,mid
mexican,city_6,tablet,new,none,chili,mild,Fri,mid
american,city_15,android,student,none,onion,none,Sat,mid
american,city_8,web,new,promo_4,garlic,hot,Sun,mid
american,city_4,web,returning,promo_5,garlic,mild,Tue,high
italian,city_14,desktop_app,family,promo_8,cheese,mild,Tue,mid
chinese,city_3,web,vip,promo_1,sesame,extra_hot,Wed,mid
vietnamese,city_18,android,vip,promo_3,fish_sauce,medium,Mon,high
vietnamese,city_14,web,returning,promo_4,lemon,medium,Mon,high
thai,city_14,android,returning,promo_3,garlic,medium,Thu,mid
chinese,city_14,ios,returning,none,garlic,mild,Sat,mid
japanese,city_11,ios,student,promo_5,ginger,hot,Thu,high
american,city_8,web,student,none,onion,none,Sat,low
thai,city_7,android,budget,promo_3,fish_sauce,medium,Mon,mid
indian,city_13,web,student,promo_8,cumin,medium,Sat,mid
italian,city_2,desktop_app,budget,promo_3,tomato,medium,Thu,mid
mexican,city_2,tablet,student,promo_3,lemon,medium,Wed,mid
indian,city_6,android,budget,promo_4,mint,medium,Sat,high
mexican,city_17,android,new,promo_3,chili,mild,Wed,mid
vietnamese,city_17,ios,new,promo_2,basil,hot,Fri,mid
mexican,city_8,ios,budget,promo_2,lemon,hot,Wed,low
thai,city_12,web,new,promo_2,garlic,hot,Tue,high
italian,city_18,desktop_app,new,promo_7,lemon,none,Mon,high
vietnamese,city_13,android,student,promo_5,garlic,medium,Wed,low
mexican,city_10,web,student,promo_7,tomato,medium,Tue,high
vietnamese,city_9,ios,student,none,cilantro,hot,Sat,mid
korean,city_7,ios,family,none,miso,hot,Sun,high
japanese,city_14,ios,vip,promo_4,miso,none,Fri,mid
american,city_8,web,family,promo_8,lemon,none,Sun,mid
italian,city_11,desktop_app,student,promo_8,cheese,medium,Tue,mid
chinese,city_11,web,new,promo_1,garlic,medium,Sun,mid
chinese,city_5,web,family,promo_8,garlic,hot,Sat,very_high
mediterranean,city_9,android,vip,promo_5,tomato,medium,Thu,mid
american,city_2,android,returning,promo_3,garlic,hot,Tue,mid
italian,city_10,web,family,promo_4,basil,mild,Mon,very_high
mediterranean,city_5,ios,family,promo_5,lemon,mild,Wed,mid
italian,city_13,tablet,new,promo_3,cheese,mild,Mon,mid
japanese,city_11,android,student,promo_1,ginger,none,Thu,high
japanese,city_7,ios,student,promo_4,miso,medium,Thu,mid
italian,city_10,desktop_app,vip,promo_6,oregano,mild,Tue,very_high
mediterranean,city_10,tablet,family,promo_7,lemon,none,Sun,mid
korean,city_17,web,vip,none,sesame,extra_hot,Sat,high
vietnamese,city_2,android,vip,none,lemon,medium,Sat,low
korean,city_6,web,family,promo_3,garlic,none,Tue,mid
chinese,city_5,web,vip,promo_1,ginger,none,Sat,high
indian,city_20,desktop_app,budget,promo_3,mint,hot,Sat,mid
italian,city_13,ios,new,promo_3,oregano,mild,Mon,very_high
chinese,city_19,web,student,promo_3,soy,none,Sun,mid
japanese,city_1,ios,family,promo_2,ginger,medium,Sun,very_high
chinese,city_4,web,family,promo_3,miso,none,Sat,very_high
american,city_18,web,budget,promo_5,lemon,mild,Wed,low
japanese,city_7,web,student,promo_4,miso,mild,Thu,high
thai,city_8,android,family,promo_2,garlic,medium,Sat,mid
vietnamese,city_1,ios,family,promo_6,fish_sauce,medium,Sun,high
japanese,city_14,android,budget,promo_1,ginger,none,Sat,high
chinese,city_5,web,vip,promo_3,sesame,mild,Thu,mid
indian,city_4,android,student,promo_4,cumin,hot,Fri,very_high
chinese,city_2,android,student,promo_8,sesame,medium,Fri,mid
vietnamese,city_8,ios,family,none,garlic,medium,Fri,mid
chinese,city_12,android,vip,promo_2,soy,none,Mon,mid
indian,city_20,tablet,new,promo_4,yogurt,hot,Thu,mid
italian,city_5,desktop_app,student,promo_6,yogurt,mild,Mon,mid
thai,city_20,web,budget,promo_1,lemon,medium,Mon,low
indian,city_16,tablet,returning,promo_2,mint,medium,Wed,mid
indian,city_8,desktop_app,family,promo_1,onion,hot,Sun,high
thai,city_10,ios,returning,promo_7,basil,medium,Thu,mid
vietnamese,city_19,web,new,promo_3,garlic,medium,Mon,low
italian,city_4,desktop_app,vip,promo_4,basil,mild,Tue,high
japanese,city_11,android,budget,promo_7,sesame,medium,Wed,mid
mediterranean,city_17,android,student,promo_3,oregano,mild,Tue,mid
mediterranean,city_14,tablet,family,promo_7,cheese,medium,Sat,mid
american,city_10,web,budget,promo_4,lemon,medium,Thu,mid
american,city_9,android,returning,promo_1,onion,extra_hot,Mon,low
american,city_1,web,family,promo_4,cheese,extra_hot,Tue,mid
korean,city_17,ios,student,promo_8,ginger,medium,Fri,mid
japanese,city_4,web,student,promo_4,sesame,none,Fri,mid
mexican,city_7,web,new,promo_4,chili,medium,Thu,mid
mexican,city_15,ios,family,promo_4,onion,medium,Sun,mid
japanese,city_17,web,new,promo_5,ginger,medium,Mon,mid
mexican,city_2,web,vip,promo_2,tomato,mild,Mon,low
vietnamese,city_7,ios,student,promo_4,garlic,mild,Fri,mid
indian,city_17,android,returning,promo_7,onion,medium,Thu,high
american,city_12,android,vip,promo_2,tomato,none,Fri,mid
vietnamese,city_4,web,budget,promo_4,garlic,hot,Sat,mid
vietnamese,city_1,ios,budget,promo_2,fish_sauce,medium,Sun,mid
indian,city_2,web,new,promo_4,yogurt,hot,Sun,high
japanese,city_16,ios,budget,promo_1,ginger,hot,Fri,very_high
japanese,city_14,web,budget,promo_5,miso,hot,Sat,very_high
japanese,city_11,ios,budget,promo_4,soy,extra_hot,Wed,mid
vietnamese,city_17,ios,budget,promo_8,basil,medium,Tue,mid
vietnamese,city_12,android,budget,promo_5,lemon,hot,Sun,low
indian,city_8,web,student,none,cumin,hot,Thu,high
korean,city_3,ios,family,promo_1,soy,none,Fri,high
japanese,city_16,web,returning,none,miso,medium,Thu,very_high
american,city_15,web,budget,promo_1,lemon,hot,Mon,mid
mexican,city_8,web,new,promo_5,tomato,hot,Wed,mid
italian,city_13,android,budget,promo_6,cheese,mild,Sat,mid
italian,city_11,web,vip,promo_6,oregano,mild,Sun,high
korean,city_9,android,family,promo_5,ginger,mild,Thu,mid
chinese,city_11,ios,new,promo_2,ginger,none,Mon,high
thai,city_1,ios,student,promo_2,garlic,hot,Sat,high
indian,city_15,android,vip,promo_8,cumin,extra_hot,Wed,high
indian,city_13,tablet,returning,promo_6,mint,hot,Fri,very_high
chinese,city_4,web,student,promo_4,soy,none,Mon,mid
chinese,city_20,ios,student,promo_2,ginger,medium,Fri,mid
american,city_3,web,student,promo_2,tomato,hot,Sun,high
korean,city_16,web,budget,none,sesame,hot,Tue,high
chinese,city_18,web,returning,promo_1,soy,mild,Sat,mid
thai,city_10,ios,family,promo_1,garlic,medium,Thu,mid
italian,city_7,tablet,family,promo_5,yogurt,none,Wed,very_high
chinese,city_8,android,budget,promo_7,garlic,hot,Fri,mid
american,city_11,web,returning,promo_5,tomato,hot,Mon,low
indian,city_8,tablet,budget,promo_7,mint,medium,Fri,high
mediterranean,city_11,ios,new,promo_2,cheese,mild,Thu,mid
indian,city_2,android,student,promo_2,yogurt,medium,Thu,mid
vietnamese,city_6,android,family,promo_8,lemon,medium,Sat,mid
mediterranean,city_10,web,family,promo_5,tomato,none,Mon,mid
vietnamese,city_12,ios,returning,promo_6,basil,medium,Mon,mid
vietnamese,city_20,web,family,promo_1,cilantro,mild,Fri,low
mexican,city_13,ios,budget,promo_8,lemon,hot,Mon,low
italian,city_20,android,student,promo_6,cheese,none,Thu,high
thai,city_2,android,family,none,lemon,medium,Thu,high
thai,city_8,web,student,promo_1,garlic,mild,Thu,low
chinese,city_10,ios,budget,promo_1,garlic,hot,Sat,mid
vietnamese,city_14,ios,new,promo_1,basil,hot,Tue,mid
italian,city_6,tablet,new,promo_4,cheese,mild,Tue,mid
chinese,city_12,web,student,promo_7,ginger,extra_hot,Wed,high
mexican,city_8,web,vip,promo_4,cilantro,medium,Sat,high
vietnamese,city_2,android,family,promo_4,lemon,hot,Fri,low
korean,city_15,android,new,promo_4,miso,medium,Mon,high
italian,city_12,android,vip,promo_2,yogurt,medium,Wed,mid
american,city_11,android,returning,promo_8,lemon,extra_hot,Sun,low
italian,city_18,ios,family,promo_6,lemon,mild,Thu,mid
thai,city_20,android,student,promo_7,fish_sauce,medium,Wed,high
vietnamese,city_1,ios,budget,promo_1,garlic,medium,Fri,low
japanese,city_6,ios,family,none,soy,mild,Sun,very_high
mediterranean,city_8,web,new,promo_4,basil,none,Wed,high
italian,city_11,android,vip,promo_5,lemon,mild,Sun,very_high
thai,city_11,web,vip,promo_7,garlic,mild,Wed,low
american,city_7,ios,family,promo_8,onion,hot,Fri,mid
italian,city_18,ios,budget,promo_6,tomato,none,Thu,high
chinese,city_3,android,new,promo_6,soy,hot,Thu,high
korean,city_9,web,budget,none,sesame,extra_hot,Tue,mid
mexican,city_12,tablet,student,promo_1,lemon,mild,Thu,low
korean,city_11,ios,family,promo_4,soy,hot,Tue,high
mediterranean,city_8,android,budget,promo_8,cheese,medium,Tue,mid
american,city_20,web,returning,promo_7,cheese,extra_hot,Fri,mid
mediterranean,city_15,web,family,promo_6,oregano,none,Tue,mid
indian,city_18,ios,budget,promo_1,cumin,medium,Sat,mid
italian,city_19,android,new,promo_4,cheese,mild,Sun,mid
japanese,city_9,ios,new,promo_3,garlic,hot,Thu,mid
american,city_2,web,vip,promo_3,lemon,none,Tue,low
thai,city_16,android,new,promo_8,lemon,medium,Sat,mid
thai,city_3,android,returning,promo_3,lemon,medium,Sun,low
vietnamese,city_17,ios,student,promo_5,basil,hot,Mon,mid
indian,city_11,ios,budget,none,mint,medium,Sat,mid
thai,city_5,android,returning,promo_4,cilantro,hot,Sun,low
thai,city_6,ios,family,promo_1,cilantro,hot,Fri,high
japanese,city_11,ios,budget,promo_3,miso,medium,Tue,high
thai,city_3,ios,student,promo_8,basil,medium,Sat,mid
american,city_10,web,new,promo_4,onion,medium,Fri,mid
thai,city_16,android,vip,none,cilantro,medium,Wed,low
chinese,city_3,ios,family,promo_8,miso,none,Fri,high
chinese,city_19,android,returning,promo_2,ginger,hot,Sat,very_high
indian,city_3,tablet,vip,promo_3,turmeric,medium,Sun,mid
thai,city_6,android,student,promo_1,basil,hot,Wed,mid
vietnamese,city_7,web,vip,promo_5,lemon,medium,Tue,high
mexican,city_11,web,student,promo_4,lemon,medium,Thu,low
italian,city_13,web,student,promo_5,oregano,none,Mon,high
japanese,city_4,web,family,promo_3,miso,extra_hot,Thu,mid
indian,city_10,ios,budget,promo_6,yogurt,hot,Sun,very_high
mexican,city_10,ios,family,promo_2,onion,hot,Tue,mid
japanese,city_16,web,family,promo_6,sesame,medium,Wed,high
chinese,city_18,ios,student,promo_2,soy,none,Sun,high
japanese,city_16,ios,new,promo_1,ginger,mild,Sun,very_high
indian,city_17,ios,family,promo_7,turmeric,hot,Fri,high
vietnamese,city_15,android,new,promo_2,lemon,hot,Sun,low
italian,city_18,web,vip,promo_6,yogurt,mild,Fri,mid
japanese,city_2,ios,family,promo_1,sesame,hot,Fri,mid
vietnamese,city_15,ios,returning,promo_5,cilantro,hot,Mon,low
indian,city_11,ios,budget,promo_2,cumin,medium,Sun,mid
japanese,city_6,web,student,promo_4,garlic,mild,Tue,mid
italian,city_10,ios,returning,promo_3,basil,medium,Mon,mid
vietnamese,city_15,android,vip,promo_5,garlic,medium,Tue,mid
mediterranean,city_13,android,family,promo_1,cheese,none,Fri,mid
japanese,city_4,ios,budget,promo_6,sesame,extra_hot,Sun,mid
mexican,city_12,ios,student,promo_4,tomato,medium,Mon,low
italian,city_6,tablet,student,promo_4,tomato,mild,Sat,mid
mexican,city_5,web,budget,promo_4,chili,hot,Sun,low
mediterranean,city_12,android,returning,promo_7,basil,mild,Mon,mid
japanese,city_11,ios,family,promo_5,sesame,extra_hot,Tue,mid
chinese,city_15,ios,student,promo_8,miso,mild,Fri,mid
korean,city_18,ios,new,promo_6,soy,medium,Sat,high
japanese,city_10,android,new,promo_7,garlic,mild,Sat,mid
indian,city_4,android,budget,none,yogurt,hot,Sun,high
thai,city_16,android,student,promo_3,garlic,mild,Thu,low
mediterranean,city_2,desktop_app,budget,promo_4,lemon,mild,Sat,mid
indian,city_16,web,new,promo_4,cumin,hot,Mon,high
chinese,city_10,android,vip,promo_2,ginger,extra_hot,Fri,mid
indian,city_8,ios,student,promo_8,mint,medium,Sat,mid
mexican,city_4,tablet,family,promo_4,onion,hot,Fri,low
mediterranean,city_11,android,vip,promo_4,oregano,none,Sat,high
chinese,city_5,web,budget,promo_6,ginger,extra_hot,Mon,mid
vietnamese,city_12,ios,family,promo_7,lemon,medium,Wed,low
chinese,city_17,ios,returning,promo_2,miso,hot,Thu,mid
chinese,city_3,ios,vip,promo_1,miso,extra_hot,Thu,mid
chinese,city_17,android,vip,promo_7,garlic,medium,Tue,high
american,city_1,web,family,promo_7,lemon,hot,Sat,mid
chinese,city_10,ios,vip,none,garlic,hot,Tue,mid
italian,city_13,desktop_app,returning,promo_3,lemon,medium,Sun,high
american,city_5,android,returning,promo_6,lemon,extra_hot,Sun,high
mexican,city_20,android,returning,promo_2,cilantro,medium,Tue,low
mexican,city_5,android,returning,promo_4,chili,hot,Thu,mid
italian,city_18,android,returning,promo_6,cheese,none,Sun,mid
chinese,city_2,web,budget,promo_1,sesame,mild,Fri,mid
vietnamese,city_15,android,new,promo_4,fish_sauce,hot,Wed,low
american,city_7,web,budget,promo_6,cheese,mild,Mon,high
indian,city_10,android,vip,promo_5,cumin,medium,Thu,high
japanese,city_10,ios,student,promo_4,garlic,extra_hot,Tue,mid
thai,city_18,ios,family,promo_6,fish_sauce,medium,Sat,low
japanese,city_20,ios,budget,none,sesame,mild,Fri,high
chinese,city_3,web,student,promo_3,miso,mild,Wed,mid
korean,city_18,web,student,promo_6,soy,mild,Sat,mid
mediterranean,city_5,web,family,promo_1,yogurt,medium,Tue,high
vietnamese,city_12,ios,student,promo_8,fish_sauce,hot,Thu,mid
chinese,city_11,web,budget,promo_5,miso,none,Sat,very_high
american,city_7,android,student,promo_6,onion,medium,Tue,mid
japanese,city_18,web,student,promo_4,soy,medium,Fri,very_high
japanese,city_1,web,budget,promo_5,sesame,hot,Thu,high
korean,city_15,ios,new,promo_7,miso,extra_hot,Thu,high
korean,city_11,android,returning,promo_4,garlic,none,Tue,high
indian,city_12,ios,vip,promo_6,mint,medium,Mon,very_high
chinese,city_3,web,budget,promo_2,miso,extra_hot,Sat,mid
american,city_4,web,family,promo_2,cheese,mild,Mon,mid
indian,city_20,desktop_app,budget,promo_7,turmeric,extra_hot,Tue,mid
chinese,city_18,android,student,promo_6,sesame,none,Fri,very_high
thai,city_9,android,student,promo_8,cilantro,hot,Sat,mid
korean,city_20,ios,new,promo_6,miso,hot,Fri,mid
italian,city_10,android,student,promo_5,basil,medium,Fri,mid
thai,city_7,ios,family,promo_8,cilantro,medium,Tue,low
vietnamese,city_13,web,student,promo_4,cilantro,medium,Sat,mid
indian,city_4,desktop_app,new,promo_2,onion,medium,Mon,mid
mediterranean,city_5,ios,returning,none,basil,mild,Sun,mid
chinese,city_10,android,budget,promo_7,miso,medium,Tue,mid
italian,city_16,desktop_app,family,promo_3,basil,none,Wed,mid
italian,city_6,android,family,promo_8,basil,none,Fri,mid
mexican,city_5,desktop_app,new,promo_2,lemon,mild,Sun,low
japanese,city_4,ios,new,promo_7,garlic,none,Mon,high
american,city_11,android,returning,promo_1,lemon,none,Fri,high
mexican,city_20,desktop_app,student,promo_1,chili,medium,Wed,mid
indian,city_10,tablet,new,promo_6,onion,hot,Sat,mid
vietnamese,city_8,ios,vip,promo_7,garlic,hot,Wed,low
chinese,city_1,web,new,promo_8,sesame,hot,Sun,mid
