cuisine,city,device,user_segment,promo,fav_ingredient,spice_level,day_of_week,price_bucket
american,city_16,android,returning,promo_8,cheese,medium,Sat,mid
american,city_1,web,student,promo_4,onion,extra_hot,Wed,mid
indian,city_19,android,returning,none,onion,medium,Tue,mid
italian,city_2,ios,family,promo_7,oregano,none,Tue,mid
mexican,city_3,ios,family,promo_8,chili,medium,Tue,high
chinese,city_1,web,new,promo_6,sesame,medium,Sat,very_high
indian,city_7,web,returning,promo_4,onion,medium,Mon,mid
mediterranean,city_13,ios,family,none,oregano,medium,Thu,high
italian,city_2,android,budget,promo_6,oregano,mild,Mon,mid
indian,city_20,web,returning,promo_4,onion,extra_hot,Tue,high
vietnamese,city_1,android,vip,promo_5,cilantro,mild,Sat,high
italian,city_13,android,budget,promo_5,oregano,none,Wed,mid
mediterranean,city_3,web,new,promo_2,tomato,none,Sat,mid
japanese,city_11,web,budget,promo_1,miso,mild,Sat,high
italian,city_5,desktop_app,returning,promo_6,yogurt,mild,Thu,mid
korean,city_15,android,new,promo_3,soy,none,Sat,high
mediterranean,city_1,web,student,promo_5,basil,none,Mon,mid
vietnamese,city_19,web,student,promo_1,garlic,hot,Thu,mid
chinese,city_2,android,budget,promo_2,garlic,medium,Thu,mid
indian,city_8,tablet,vip,promo_8,onion,hot,Mon,high
japanese,city_5,web,returning,promo_7,miso,medium,Tue,high
thai,city_3,android,vip,promo_2,fish_sauce,medium,Thu,mid
vietnamese,city_10,android,returning,promo_4,cilantro,medium,Tue,low
mexican,city_8,desktop_app,student,promo_5,chili,medium,Mon,mid
indian,city_1,web,family,promo_4,turmeric,medium,Fri,high
american,city_11,web,budget,promo_2,garlic,none,Sun,mid
thai,city_20,ios,vip,promo_8,fish_sauce,medium,Sat,mid
japanese,city_10,ios,family,promo_7,ginger,extra_hot,Wed,high
japanese,city_1,web,returning,promo_7,soy,medium,Tue,mid
thai,city_17,ios,student,promo_7,garlic,medium,Fri,low
vietnamese,city_18,ios,student,promo_8,garlic,medium,Tue,low
korean,city_9,web,new,promo_3,garlic,medium,Sat,mid
mexican,city_11,android,returning,none,cilantro,medium,Fri,low
korean,city_6,web,student,promo_1,miso,none,Sat,mid
mexican,city_4,ios,family,promo_6,tomato,medium,Sun,mid
italian,city_17,web,returning,promo_8,tomato,mild,Mon,mid
thai,city_12,ios,family,promo_6,lemon,hot,Thu,high
mexican,city_4,tablet,new,promo_7,cilantro,medium,Sun,low
chinese,city_19,ios,family,promo_8,miso,medium,Wed,very_high
mexican,city_20,ios,budget,promo_3,lemon,medium,Thu,low
mediterranean,city_11,ios,vip,promo_2,lemon,none,Mon,mid
japanese,city_5,web,vip,promo_8,soy,hot,Thu,mid
american,city_20,web,returning,promo_2,lemon,hot,Sat,mid
american,city_4,android,new,promo_4,tomato,none,Wed,mid
mexican,city_15,android,returning,promo_3,chili,mild,Sun,high
chinese,city_11,android,new,promo_7,sesame,mild,Thu,high
vietnamese,city_5,web,student,none,cilantro,medium,Wed,low
thai,city_11,android,returning,promo_3,basil,mild,Mon,mid
american,city_17,web,returning,none,lemon,extra_hot,Sun,mid
american,city_1,android,returning,none,onion,mild,Tue,low
vietnamese,city_13,web,family,promo_3,garlic,hot,Tue,low
indian,city_19,desktop_app,vip,promo_4,onion,medium,Tue,high
thai,city_3,android,vip,promo_3,lemon,hot,Wed,mid
indian,city_2,ios,new,promo_3,turmeric,hot,Mon,mid
american,city_2,web,vip,promo_7,lemon,hot,Wed,low
mexican,city_1,desktop_app,new,promo_4,cilantro,hot,Tue,high
japanese,city_14,android,family,promo_5,garlic,none,Mon,mid
japanese,city_18,ios,new,promo_6,soy,medium,Sun,mid
thai,city_14,ios,family,none,basil,medium,Sat,mid
indian,city_18,web,returning,promo_2,yogurt,medium,Sun,mid
italian,city_12,ios,vip,promo_6,cheese,none,Fri,high
chinese,city_5,ios,vip,promo_2,garlic,mild,Fri,mid
american,city_5,web,vip,promo_3,cheese,medium,Sun,low
thai,city_6,android,student,promo_3,cilantro,mild,Wed,mid
chinese,city_18,web,family,none,sesame,mild,Sun,very_high
american,city_14,android,new,promo_5,onion,none,Fri,mid
american,city_2,ios,budget,promo_6,tomato,none,Mon,mid
korean,city_8,ios,new,promo_7,sesame,extra_hot,Mon,very_high
korean,city_20,ios,student,promo_7,garlic,none,Fri,mid
japanese,city_13,web,returning,none,miso,hot,Mon,mid
thai,city_7,android,returning,promo_6,garlic,mild,Wed,mid
indian,city_7,tablet,student,none,turmeric,hot,Tue,high
indian,city_10,desktop_app,family,promo_6,turmeric,extra_hot,Wed,high
mexican,city_14,android,student,promo_3,cilantro,hot,Wed,low
american,city_5,android,returning,promo_1,tomato,none,Mon,mid
mexican,city_10,desktop_app,returning,promo_7,lemon,medium,Sat,low
thai,city_8,ios,returning,promo_8,cilantro,medium,Mon,high
chinese,city_1,web,new,promo_1,garlic,extra_hot,Sat,mid
chinese,city_10,web,family,promo_3,sesame,mild,Sat,very_high
american,city_14,web,new,promo_7,cheese,extra_hot,Tue,high
chinese,city_4,ios,returning,promo_5,garlic,hot,Fri,high
mexican,city_7,web,budget,promo_7,lemon,mild,Tue,low
chinese,city_15,web,new,promo_8,ginger,medium,Sun,high
thai,city_13,web,student,promo_4,fish_sauce,hot,Wed,low
japanese,city_19,ios,budget,promo_5,ginger,medium,Sat,mid
indian,city_9,desktop_app,student,none,turmeric,hot,Sun,high
vietnamese,city_9,android,family,promo_5,lemon,hot,Thu,mid
vietnamese,city_7,android,family,promo_7,garlic,medium,Wed,mid
italian,city_18,ios,vip,promo_6,basil,medium,Wed,very_high
american,city_19,android,family,promo_8,onion,mild,Tue,low
italian,city_11,web,vip,promo_7,cheese,medium,Thu,mid
vietnamese,city_7,android,returning,none,cilantro,mild,Wed,low
american,city_7,web,vip,promo_3,tomato,medium,Mon,mid
italian,city_11,ios,new,promo_2,tomato,mild,Thu,mid
japanese,city_18,web,new,promo_4,garlic,mild,Fri,mid
mediterranean,city_3,desktop_app,budget,promo_5,lemon,mild,Thu,mid
indian,city_20,android,vip,promo_4,cumin,hot,Sat,very_high
japanese,city_8,web,vip,promo_5,soy,mild,Fri,high
chinese,city_19,android,vip,promo_8,sesame,medium,Sun,high
indian,city_1,tablet,budget,none,mint,medium,Fri,mid
mexican,city_18,android,student,promo_7,lemon,hot,Thu,low
chinese,city_18,android,vip,promo_2,ginger,mild,Fri,high
mediterranean,city_2,android,new,promo_3,basil,mild,Sun,mid
thai,city_16,web,vip,promo_1,fish_sauce,medium,Thu,high
vietnamese,city_15,android,returning,promo_6,cilantro,medium,Mon,low
thai,city_1,web,student,promo_3,basil,medium,Thu,low
italian,city_15,android,new,promo_7,yogurt,none,Thu,high
korean,city_8,ios,new,promo_7,sesame,hot,Sat,high
vietnamese,city_10,web,vip,promo_3,garlic,medium,Thu,low
chinese,city_17,ios,budget,none,ginger,mild,Fri,mid
mexican,city_5,desktop_app,family,promo_3,cilantro,medium,Fri,high
indian,city_10,web,student,none,yogurt,hot,Sun,high
mexican,city_2,desktop_app,returning,promo_7,chili,mild,Tue,low
mediterranean,city_2,ios,returning,promo_4,yogurt,mild,Sat,mid
thai,city_19,ios,new,none,garlic,medium,Thu,mid
indian,city_9,desktop_app,returning,none,yogurt,hot,Fri,very_high
american,city_13,android,family,promo_8,garlic,extra_hot,Tue,mid
korean,city_4,ios,budget,promo_2,garlic,medium,Thu,high
mexican,city_11,desktop_app,family,promo_7,onion,hot,Sun,high
korean,city_14,ios,new,promo_2,ginger,none,Tue,high
thai,city_9,web,returning,none,basil,medium,Thu,low
vietnamese,city_13,web,budget,promo_4,garlic,mild,Wed,mid
korean,city_7,web,vip,promo_4,ginger,hot,Fri,high
indian,city_6,ios,student,promo_6,yogurt,medium,Wed,mid
thai,city_10,android,vip,promo_1,lemon,medium,Wed,high
american,city_20,web,student,promo_6,garlic,mild,Sat,low
chinese,city_16,ios,family,promo_6,sesame,medium,Mon,very_high
american,city_19,ios,returning,promo_6,cheese,hot,Tue,low
american,city_3,web,returning,promo_8,garlic,none,Thu,low
indian,city_18,ios,budget,promo_8,cumin,medium,Sun,mid
chinese,city_8,web,student,promo_2,ginger,mild,Wed,mid
vietnamese,city_13,web,student,promo_7,garlic,medium,Wed,mid
chinese,city_4,ios,budget,none,ginger,extra_hot,Wed,mid
chinese,city_16,ios,student,promo_1,sesame,none,Sun,mid
mediterranean,city_1,android,family,promo_1,cheese,mild,Sat,mid
chinese,city_10,ios,budget,promo_4,miso,none,Sun,mid
italian,city_9,web,student,none,tomato,none,Thu,mid
indian,city_5,tablet,family,promo_5,cumin,medium,Mon,mid
korean,city_20,web,returning,promo_6,garlic,medium,Sat,high
italian,city_1,tablet,new,promo_3,oregano,none,Mon,mid
thai,city_1,android,student,promo_4,garlic,medium,Thu,mid
italian,city_20,web,student,promo_4,lemon,mild,Tue,high
chinese,city_5,web,student,promo_3,miso,mild,Tue,high
vietnamese,city_12,android,student,promo_5,basil,medium,Fri,low
american,city_16,web,family,promo_1,garlic,mild,Fri,low
chinese,city_3,web,budget,promo_4,soy,medium,Sat,very_high
chinese,city_5,ios,returning,promo_6,ginger,extra_hot,Thu,high
chinese,city_5,android,new,promo_4,soy,mild,Wed,mid
mexican,city_9,web,student,promo_6,onion,hot,Sat,low
chinese,city_12,android,returning,promo_6,miso,hot,Sun,high
american,city_8,android,new,promo_1,garlic,extra_hot,Fri,high
vietnamese,city_13,android,budget,promo_8,basil,medium,Mon,mid
mexican,city_16,web,returning,promo_8,chili,medium,Fri,mid
mediterranean,city_7,web,budget,promo_7,basil,none,Fri,high
indian,city_19,android,new,promo_2,turmeric,medium,Tue,high
italian,city_15,desktop_app,budget,promo_2,yogurt,mild,Sat,mid
mediterranean,city_2,android,budget,promo_8,tomato,mild,Thu,mid
vietnamese,city_6,ios,budget,promo_3,fish_sauce,hot,Wed,mid
italian,city_14,tablet,family,promo_8,lemon,medium,Sat,mid
american,city_9,web,budget,none,cheese,mild,Tue,high
mexican,city_18,ios,returning,promo_1,chili,hot,Sun,mid
thai,city_15,ios,vip,promo_3,cilantro,medium,Thu,mid
thai,city_4,ios,returning,promo_2,lemon,medium,Sun,mid
japanese,city_19,android,family,none,soy,extra_hot,Mon,mid
chinese,city_11,ios,family,promo_8,sesame,medium,Tue,very_high
indian,city_10,android,budget,promo_1,onion,medium,Wed,mid
italian,city_18,web,student,promo_6,oregano,mild,Fri,mid
indian,city_11,tablet,new,promo_4,onion,hot,Fri,mid
japanese,city_12,android,new,promo_4,soy,none,Fri,high
american,city_3,ios,returning,promo_6,lemon,none,Tue,low
mediterranean,city_13,tablet,new,promo_2,basil,medium,Tue,mid
thai,city_20,ios,vip,promo_8,lemon,mild,Wed,low
korean,city_17,ios,vip,promo_7,miso,hot,Sat,mid
thai,city_15,android,family,none,lemon,medium,Thu,high
mexican,city_3,tablet,new,promo_1,chili,medium,Mon,low
mediterranean,city_11,android,family,promo_5,tomato,mild,Thu,mid
vietnamese,city_18,android,family,promo_2,lemon,medium,Sun,mid
indian,city_15,tablet,budget,promo_4,onion,extra_hot,Mon,mid
korean,city_12,ios,budget,promo_2,soy,medium,Wed,high
chinese,city_7,android,budget,promo_5,garlic,extra_hot,Tue,high
chinese,city_17,ios,returning,promo_8,sesame,medium,Mon,mid
thai,city_7,ios,student,promo_5,lemon,medium,Tue,mid
american,city_9,web,new,promo_8,tomato,hot,Fri,mid
japanese,city_15,ios,returning,promo_6,ginger,none,Mon,mid
korean,city_20,android,new,promo_7,garlic,none,Sat,high
american,city_19,web,vip,promo_2,onion,medium,Sun,mid
chinese,city_7,web,new,promo_3,ginger,extra_hot,Sat,very_high
chinese,city_15,android,vip,promo_2,soy,medium,Fri,mid
italian,city_12,ios,student,none,lemon,medium,Tue,very_high
japanese,city_9,ios,vip,promo_5,ginger,medium,Fri,high
american,city_5,web,family,none,tomato,hot,Wed,high
indian,city_17,android,budget,promo_8,turmeric,hot,Sat,mid
italian,city_16,web,student,promo_1,cheese,mild,Tue,mid
japanese,city_16,ios,returning,promo_6,miso,hot,Mon,mid
italian,city_19,tablet,budget,promo_7,cheese,mild,Mon,mid
indian,city_2,ios,new,promo_2,mint,hot,Wed,mid
vietnamese,city_2,ios,returning,promo_1,lemon,medium,Fri,mid
chinese,city_1,ios,returning,promo_7,ginger,mild,Mon,high
vietnamese,city_10,web,family,none,cilantro,hot,Tue,low
mexican,city_6,web,budget,promo_5,lemon,hot,Thu,mid
indian,city_7,android,vip,promo_4,mint,extra_hot,Mon,mid
thai,city_3,android,student,none,fish_sauce,medium,Sun,mid
thai,city_11,android,family,promo_8,garlic,medium,Thu,mid
vietnamese,city_15,android,returning,promo_5,cilantro,medium,Sun,high
american,city_9,ios,vip,promo_6,tomato,none,Sat,mid
indian,city_19,tablet,vip,promo_3,turmeric,hot,Sat,very_high
chinese,city_11,android,family,promo_4,miso,mild,Sat,mid
italian,city_11,tablet,budget,none,oregano,mild,Tue,mid
korean,city_4,ios,new,none,garlic,mild,Mon,high
italian,city_14,tablet,student,promo_3,yogurt,mild,Thu,high
mexican,city_7,desktop_app,new,promo_8,lemon,hot,Thu,low
american,city_15,web,budget,promo_6,lemon,none,Mon,low
indian,city_2,android,student,promo_2,turmeric,extra_hot,Tue,mid
japanese,city_12,web,returning,promo_4,soy,none,Sat,very_high
chinese,city_13,ios,vip,promo_7,miso,hot,Wed,high
chinese,city_16,ios,vip,promo_4,garlic,hot,Mon,high
chinese,city_14,android,student,promo_2,ginger,medium,Thu,mid
korean,city_9,ios,new,promo_1,miso,hot,Mon,mid
american,city_9,web,vip,none,cheese,none,Fri,low
mexican,city_20,desktop_app,student,promo_7,lemon,hot,Mon,mid
mexican,city_11,tablet,budget,promo_4,chili,medium,Wed,low
indian,city_1,web,family,promo_7,mint,hot,Sun,mid
italian,city_1,tablet,vip,promo_6,oregano,mild,Sat,mid
vietnamese,city_10,android,student,none,garlic,medium,Wed,high
japanese,city_1,web,family,promo_3,soy,extra_hot,Tue,high
american,city_7,ios,family,promo_2,onion,none,Wed,mid
indian,city_6,web,student,promo_2,yogurt,medium,Wed,mid
thai,city_6,android,student,promo_5,garlic,hot,Sat,low
thai,city_4,android,student,promo_8,basil,medium,Tue,mid
chinese,city_16,ios,family,promo_7,soy,medium,Fri,very_high
mexican,city_16,desktop_app,vip,promo_5,onion,mild,Fri,low
korean,city_19,web,returning,none,ginger,medium,Fri,mid
american,city_6,android,new,none,onion,hot,Sun,mid
american,city_11,web,new,promo_8,tomato,hot,Sat,high
japanese,city_3,ios,budget,promo_8,miso,none,Sun,mid
mediterranean,city_12,android,returning,promo_5,basil,none,Wed,high
american,city_5,android,returning,promo_5,lemon,hot,Sun,mid
italian,city_17,desktop_app,vip,promo_7,cheese,mild,Sun,mid
vietnamese,city_2,ios,family,promo_8,cilantro,hot,Sun,low
chinese,city_18,ios,budget,promo_1,sesame,extra_hot,Sat,high
mexican,city_9,android,family,promo_8,cilantro,hot,Tue,low
indian,city_6,ios,family,promo_4,mint,hot,Wed,high
korean,city_2,ios,budget,promo_7,garlic,extra_hot,Sun,very_high
thai,city_1,ios,family,promo_8,fish_sauce,medium,Fri,high
vietnamese,city_7,ios,family,promo_5,fish_sauce,medium,Thu,mid
american,city_4,android,budget,promo_7,lemon,none,Wed,high
thai,city_3,web,student,promo_5,lemon,medium,Wed,low
korean,city_17,ios,budget,none,miso,medium,Fri,high
mexican,city_1,android,returning,promo_6,onion,hot,Thu,mid
thai,city_19,web,family,promo_1,lemon,medium,Tue,mid
chinese,city_19,ios,returning,promo_5,soy,medium,Fri,mid
indian,city_12,tablet,new,promo_7,mint,medium,Sat,mid
japanese,city_3,ios,new,none,soy,extra_hot,Thu,high
japanese,city_5,android,budget,promo_3,miso,hot,Wed,mid
indian,city_15,desktop_app,budget,none,cumin,hot,Mon,mid
thai,city_19,android,new,promo_8,basil,medium,Fri,low
mediterranean,city_19,ios,new,promo_3,yogurt,mild,Sat,mid
chinese,city_18,web,family,none,ginger,hot,Wed,mid
indian,city_8,desktop_app,student,promo_7,onion,extra_hot,Thu,very_high
mediterranean,city_4,web,returning,none,oregano,none,Fri,high
american,city_8,web,returning,promo_5,cheese,extra_hot,Fri,mid
american,city_15,android,budget,promo_4,onion,mild,Wed,mid
korean,city_6,android,vip,promo_6,ginger,none,Tue,high
japanese,city_7,android,student,promo_3,soy,extra_hot,Sat,high
japanese,city_8,web,vip,promo_6,sesame,mild,Sat,very_high
mediterranean,city_10,desktop_app,new,promo_6,basil,mild,Sun,mid
american,city_2,android,budget,promo_6,tomato,none,Fri,mid
vietnamese,city_15,ios,family,promo_5,basil,medium,Mon,mid
japanese,city_5,android,budget,promo_7,miso,hot,Wed,mid
chinese,city_10,ios,budget,promo_4,sesame,mild,Sun,high
american,city_16,ios,returning,promo_6,lemon,hot,Thu,mid
chinese,city_8,android,returning,promo_6,ginger,medium,Fri,mid
american,city_19,android,vip,promo_8,lemon,medium,Mon,mid
korean,city_13,web,student,promo_5,soy,medium,Sat,very_high
italian,city_16,web,family,promo_4,oregano,mild,Sun,mid
mediterranean,city_2,tablet,student,promo_1,yogurt,mild,Thu,high
thai,city_9,ios,student,promo_2,basil,hot,Sat,high
mexican,city_13,web,family,promo_3,chili,hot,Wed,high
mediterranean,city_11,tablet,returning,promo_4,basil,medium,Sun,mid
vietnamese,city_19,ios,vip,promo_2,garlic,medium,Thu,mid
american,city_1,web,new,promo_7,garlic,hot,Thu,low
italian,city_9,tablet,budget,promo_8,cheese,none,Wed,high
chinese,city_11,ios,vip,promo_4,sesame,none,Sun,mid
thai,city_6,android,budget,promo_8,fish_sauce,mild,Mon,low
indian,city_6,android,returning,promo_4,onion,hot,Sun,mid
italian,city_16,tablet,student,promo_6,lemon,none,Sun,high
indian,city_7,desktop_app,vip,promo_5,mint,extra_hot,Mon,very_high
mediterranean,city_17,android,returning,promo_5,tomato,mild,Sat,very_high
american,city_8,web,new,promo_8,tomato,extra_hot,Tue,mid
vietnamese,city_6,android,budget,promo_8,fish_sauce,medium,Wed,low
mexican,city_7,tablet,new,promo_7,onion,medium,Fri,mid
mexican,city_16,web,family,promo_8,lemon,mild,Sun,low
japanese,city_17,web,student,promo_8,garlic,medium,Fri,high
chinese,city_6,web,new,promo_8,miso,none,Thu,mid
american,city_7,ios,vip,promo_3,tomato,medium,Sat,low
mediterranean,city_8,desktop_app,vip,promo_8,cheese,none,Mon,high
mediterranean,city_14,tablet,budget,promo_6,tomato,none,Tue,high
mexican,city_16,android,vip,promo_7,lemon,medium,Wed,high
chinese,city_4,android,family,promo_1,soy,medium,Fri,mid
mediterranean,city_15,web,student,promo_3,yogurt,mild,Sat,mid
mediterranean,city_4,desktop_app,student,none,lemon,none,Sun,mid
american,city_1,android,family,promo_2,cheese,mild,Sun,low
indian,city_9,android,vip,promo_2,yogurt,medium,Fri,mid
american,city_11,web,new,promo_6,onion,medium,Wed,mid
vietnamese,city_13,ios,returning,promo_8,lemon,hot,Thu,high
japanese,city_1,android,vip,promo_3,miso,medium,Fri,high
japanese,city_6,ios,family,promo_3,sesame,hot,Wed,high
chinese,city_6,android,student,promo_2,garlic,hot,Fri,mid
american,city_2,ios,family,promo_7,onion,hot,Mon,high
mediterranean,city_10,tablet,returning,promo_5,cheese,none,Mon,high
mediterranean,city_4,web,student,promo_5,basil,mild,Thu,very_high
italian,city_4,web,family,promo_3,tomato,mild,Fri,mid
chinese,city_17,android,budget,promo_1,sesame,extra_hot,Thu,mid
mexican,city_4,desktop_app,family,promo_5,tomato,mild,Mon,mid
japanese,city_2,ios,student,promo_6,soy,extra_hot,Fri,high
vietnamese,city_1,web,returning,none,lemon,hot,Wed,mid
american,city_6,web,family,promo_4,tomato,mild,Fri,high
mediterranean,city_15,ios,family,promo_3,yogurt,mild,Fri,mid
japanese,city_19,web,budget,promo_4,ginger,medium,Thu,mid
thai,city_17,android,vip,promo_4,lemon,medium,Mon,mid
american,city_17,web,family,promo_5,onion,medium,Sat,low
thai,city_11,ios,family,none,cilantro,hot,Sun,mid
mediterranean,city_1,android,new,promo_2,cheese,mild,Sat,mid
chinese,city_11,android,vip,promo_4,garlic,extra_hot,Mon,high
korean,city_11,ios,returning,promo_8,ginger,mild,Mon,high
indian,city_18,tablet,budget,promo_2,yogurt,extra_hot,Fri,very_high
mediterranean,city_13,web,family,promo_3,basil,mild,Fri,very_high
american,city_11,web,family,promo_1,onion,hot,Fri,mid
mexican,city_10,ios,new,promo_8,onion,medium,Tue,low
chinese,city_19,ios,budget,none,miso,hot,Thu,mid
thai,city_5,android,budget,promo_7,basil,hot,Thu,low
mexican,city_4,ios,vip,promo_4,onion,hot,Mon,low
mediterranean,city_18,desktop_app,budget,promo_7,yogurt,none,Tue,high
american,city_12,ios,returning,promo_3,garlic,none,Tue,high
vietnamese,city_14,ios,new,promo_6,basil,mild,Sat,mid
american,city_2,android,returning,promo_8,onion,none,Tue,mid
mexican,city_17,tablet,student,promo_4,chili,medium,Sat,mid
korean,city_14,ios,new,promo_7,ginger,mild,Thu,high
vietnamese,city_15,ios,returning,none,lemon,hot,Sat,mid
american,city_20,android,family,promo_6,onion,extra_hot,Wed,mid
vietnamese,city_20,android,family,promo_1,lemon,mild,Fri,low
japanese,city_20,android,returning,promo_1,sesame,mild,Wed,high
indian,city_5,android,vip,none,turmeric,hot,Tue,mid
chinese,city_7,ios,student,promo_5,garlic,medium,Mon,mid
